# Time-correlated data for fix SS
# Timestep Number-of-time-windows
# Index TimeDelta Ncount v_pxy*v_pxy v_pxz*v_pxz v_pyz*v_pyz
0 100
87 860 515 -4340.36 -41180.3 2589.73
88 870 514 -121288 1336.43 -13833.2
89 880 513 -7923.6 18997.6 -15364.5
90 890 512 5717.67 3550.55 -33287.6
91 900 511 -120581 41932.6 -27743.5
92 910 510 82857.8 46427.5 11745
93 920 509 34722.2 16427.5 -7272.15
94 930 508 -10023.2 -34873 25319.1
95 940 507 -46771.8 -18404 41759.9
96 950 506 -159862 8562.68 7777.49
97 960 505 -137487 -10280.3 -6869.7
98 970 504 9754.75 42016.7 -10311.6
99 980 503 130206 61549.7 12522.2
100 990 502 43013.7 -10596.1 12962.9
7000 100
1 0 701 4.41429e+06 1.06699e+06 625918
2 10 700 162058 147633 95634.7
3 20 699 -40857.2 -16860.7 -57183.8
4 30 698 51198.2 201009 83024.6
5 40 697 -101218 -58770 -149786
6 50 696 -83027 -90927.7 -72373.7
7 60 695 201389 196896 122859
8 70 694 269624 217033 168760
9 80 693 7550.1 -8622.74 43338.8
10 90 692 21881.9 27706.2 -10040.9
11 100 691 22064.2 25944 -21977.3
12 110 690 -83855.7 -125568 -116098
13 120 689 31866.8 -5260.84 -8966.91
14 130 688 128555 135733 111893
15 140 687 114287 73790.8 100503
16 150 686 199205 13638.6 71679.3
17 160 685 51053.2 -14557.9 -1768.18
18 170 684 -130204 -109180 -26934.4
19 180 683 -37469.8 -118799 -52357
20 190 682 10140.4 -509.549 -5845.33
21 200 681 -75585.9 -50492.9 31997.9
22 210 680 155913 -29997.1 103442
23 220 679 265774 22190.5 83977.1
24 230 678 -60573.1 -100187 -57254.6
25 240 677 -88971.6 -80614.7 -33049
26 250 676 20548.7 -2743.69 -29880.3
27 260 675 -152569 -2874.64 -31611.9
28 270 674 -43295.8 17328.4 42395.2
29 280 673 226068 19227.7 72488.8
30 290 672 34172.3 18827.6 34958.9
31 300 671 55701.5 -24536.6 -38103.8
32 310 670 17710.3 13205.2 -10864.1
33 320 669 -186464 20877.2 -6029.07
34 330 668 -141580 21342.2 -39410.8
35 340 667 45308.6 43474 91542.1
36 350 666 36698.2 -53552.5 62544.2
37 360 665 67023.5 21790.6 -22465.3
38 370 664 195025 38451.7 -16098.7
39 380 663 84558.4 -48680.7 -46466.8
40 390 662 -37167.6 71642.4 -21183.7
41 400 661 17835.2 121739 5548.85
42 410 660 -53495.9 -23169.5 20500.5
43 420 659 -12598.1 -890.475 91766.3
44 430 658 92039 94406.6 15410.8
45 440 657 50419.1 3245.99 -18726.1
46 450 656 -43857.8 -32387.7 8143.64
47 460 655 -43995 121457 -15906
48 470 654 22334.5 71131.9 7826.81
49 480 653 -43762.6 -87928.9 34517.4
50 490 652 -59083.4 75606 36392.3
51 500 651 -21010.9 68072.9 -8759.78
52 510 650 33908.4 -39797.2 36069.8
53 520 649 -38203.4 108520 4145.94
54 530 648 -35967.3 109942 -23235.4
55 540 647 4740.46 7227.34 44896.4
56 550 646 11229.9 37327.7 22610.1
57 560 645 45397 63406.6 5910.54
58 570 644 22621.1 8888.93 20255.4
59 580 643 76620.5 16543.8 -10819.2
60 590 642 2013.01 71026.5 228.415
61 600 641 32877.5 -18283.5 4831.87
62 610 640 -22179.6 20165.4 23391.3
63 620 639 15838.3 22892.1 16261.5
64 630 638 -31524.2 -15266.6 19063.7
65 640 637 38417.4 42283.8 37778
66 650 636 85509.8 83129.6 -14326.1
67 660 635 11703.6 20194.2 7333.3
68 670 634 -41948.3 -30721.9 8245.23
69 680 633 -27459 50228.2 -1630.43
70 690 632 27698.5 -62482.3 2642.67
71 700 631 123609 -78277.8 -3738.78
72 710 630 73036.7 71278.3 10895.4
73 720 629 77517.8 -36715.8 -14526.9
74 730 628 115548 -50318.7 25855.8
75 740 627 -80252.5 48858.8 37824.3
76 750 626 49593.5 -14896.8 -19604.7
77 760 625 -3121.53 -50671.7 40304.7
78 770 624 -72306.7 8281.9 30469.4
79 780 623 -24471.7 36491 -21670.5
80 790 622 -35850.9 -29097.9 -3095.72
81 800 621 -31922.5 -13520.7 4419.51
82 810 620 -28349.5 45695.9 2252.16
83 820 619 -15937.4 -48489.7 -19587.6
84 830 618 -65526 -20619.2 15270.6
85 840 617 -91250.5 15014.3 16249.7
86 850 616 66568.7 -17243.4 -6088.36
87 860 615 -843.069 -46675.5 4122.87
88 870 614 -128765 802.455 -26316.4
89 880 613 -16987.1 3900.35 -11324.7
90 890 612 10909.5 -8508.44 -15723.8
91 900 611 -121998 43867.4 -23344.3
92 910 610 60733.9 44306.2 6891.57
93 920 609 48952 20707.7 -19458.5
94 930 608 -7736.44 -19244.3 19844.9
95 940 607 -41092 -35229.6 28475.6
96 950 606 -128856 2531.94 7737.23
97 960 605 -125432 369.026 11072.2
98 970 604 3270.37 41259.3 -11744
99 980 603 119416 51934.6 24617.9
100 990 602 43712.2 25681.4 7921.47
8000 100
1 0 801 3.94304e+06 1.01331e+06 612700
2 10 800 149436 161701 83269.4
3 20 799 -42251.1 -4196.01 -57783
4 30 798 54285.1 191078 91034.9
5 40 797 -113776 -47279.6 -145760
6 50 796 -87283.2 -70384.8 -78487.4
7 60 795 193324 193433 123045
8 70 794 253558 225023 163729
9 80 793 3578.28 19806.9 31215.2
10 90 792 16349.4 31159.7 2702.08
11 100 791 6092.63 27091.3 -11192.6
12 110 790 -96009.2 -103606 -119191
13 120 789 19050.1 -1227.57 -5777.26
14 130 788 122164 131334 111887
15 140 787 110488 88348.3 76685.7
16 150 786 180774 33578.6 65345.1
17 160 785 46933.8 -7039.15 5827.9
18 170 784 -121139 -86848.3 -42001.3
19 180 783 -53033.4 -94066.2 -53872.4
20 190 782 7897.49 9620.13 19308.9
21 200 781 -59751.8 -26699.8 19478
22 210 780 136318 -9727.12 88295.5
23 220 779 245084 30447.6 94834.8
24 230 778 -50205.3 -87034.1 -66317.1
25 240 777 -93267.9 -66412.3 -41506.2
26 250 776 20206.2 9023.45 -21134.8
27 260 775 -137188 8012.11 -24218.1
28 270 774 -38113.8 31213.2 26546.6
29 280 773 217061 27677.8 78561.9
30 290 772 36349.7 22706.6 37359.3
31 300 771 49978.3 -23228.4 -49407.6
32 310 770 15525.3 3966.28 323.803
33 320 769 -166445 17243.4 225.161
34 330 768 -134239 7904.35 -46247.2
35 340 767 39676.5 31177.5 86346.8
36 350 766 44680.3 -48339.7 60366.6
37 360 765 68326.7 10743.2 -34113.3
38 370 764 169713 16317.6 -18426.6
39 380 763 76886.1 -56191.3 -33737.3
40 390 762 -32391.5 51960.3 -23955.1
41 400 761 3654.54 90516.5 730.098
42 410 760 -56772.4 -29459.7 38096.3
43 420 759 -2692.83 -11111.5 74469.4
44 430 758 77970.6 67183.3 4858.86
45 440 757 27005.4 -14804.9 -7894
46 450 756 -29774.4 -46186.2 -5313.7
47 460 755 -44500.9 97097.2 -30010.7
48 470 754 -5944.74 50776.2 20795.2
49 480 753 -43136.2 -99923 30575.4
50 490 752 -57102.9 54761.7 22696.9
51 500 751 -34201.4 45947.1 15458.2
52 510 750 34841.1 -48035.5 27071.2
53 520 749 -18415.5 75031.5 -14890.1
54 530 748 -35618.2 76625.1 -18498.8
55 540 747 5083.76 -11263.7 38709.5
56 550 746 11414.7 14772.3 10929.3
57 560 745 29094.8 44876.8 14033
58 570 744 29821.6 -15002.1 36291.2
59 580 743 88260.3 -561.918 -13681.8
60 590 742 14020.7 41748.2 -866.167
61 600 741 31639.8 -51265 23066.6
62 610 740 -16735.4 -9759.6 15358.9
63 620 739 333.413 -11065.1 24021.2
64 630 738 -41612.8 -48167.9 41870.4
65 640 737 37858.4 6287.67 25015.6
66 650 736 90604.4 46218.7 -8111.53
67 660 735 13455 -9536.86 16138.4
68 670 734 -37065.3 -58168.8 -240.347
69 680 733 -32453.2 20284.5 3347.62
70 690 732 -11070.4 -78840.5 29567.1
71 700 731 92887.8 -88216 3151.64
72 710 730 63624.2 37654.6 11546.5
73 720 729 68652.2 -51763.9 -2105.69
74 730 728 119565 -57256.7 11714.1
75 740 727 -63702.2 22021.5 23947
76 750 726 21764.3 -28897.1 -7485.44
77 760 725 -18268.8 -54526.5 44820.2
78 770 724 -60048.9 -6712.27 35675.3
79 780 723 -26924.8 10796.8 -9423.52
80 790 722 -16512.6 -50327.4 736.248
81 800 721 5359.23 -28675.6 -9505.36
82 810 720 -31879 27557 -1619.95
83 820 719 -28038.7 -62016.6 -7864.53
84 830 718 -53568.2 -23674.6 8304.83
85 840 717 -87910.2 4343.08 26154
86 850 716 49529.7 -39708.6 -4032.05
87 860 715 14583.4 -58117.2 -7376.54
88 870 714 -104282 -19691.5 -31008.9
89 880 713 -15423.5 -22897.4 -2040.46
90 890 712 17341.4 -24683.6 -3408.1
91 900 711 -101865 29268.6 -22873.9
92 910 710 49858.1 28234.1 23234.6
93 920 709 48136.7 2853.17 -12125.7
94 930 708 -5482.11 -30341.3 5114.81
95 940 707 -36143.1 -41249.6 29380.5
96 950 706 -99468.2 -11238.8 18084.7
97 960 705 -100804 -1619.62 19175.7
98 970 704 6061.34 49213.5 -3077
99 980 703 110296 46791.8 32364.7
100 990 702 46100.3 12143.9 10531.7
9000 100
1 0 901 3.5524e+06 986689 613451
2 10 900 136109 161712 87580.4
3 20 899 -42420.8 -9872.12 -46324.9
4 30 898 49488.6 183308 88140.9
5 40 897 -111813 -55915.5 -144069
6 50 896 -91553.7 -77654.8 -60540.4
7 60 895 171936 183713 123864
8 70 894 243298 219990 167249
9 80 893 8572.79 15876.5 42714.7
10 90 892 11141.1 21135.5 6346.44
11 100 891 3189.36 8704.72 -16947
12 110 890 -94732.8 -122323 -118887
13 120 889 4149.4 -4006.54 4457.39
14 130 888 114401 129038 114349
15 140 887 104120 87012.9 81276.7
16 150 886 170143 50612.4 76495.9
17 160 885 43685.8 1165.41 9129.09
18 170 884 -113415 -89943.1 -37777.7
19 180 883 -56199.7 -89153.9 -50534.3
20 190 882 1211.78 11322.1 28387.3
21 200 881 -59199.8 -24108.8 29799
22 210 880 127089 8703.47 107619
23 220 879 225794 54268.1 109908
24 230 878 -42938.5 -81937.9 -64130.9
25 240 877 -82200.6 -75445.3 -25448.4
26 250 876 7909.21 -7337.49 -28127.5
27 260 875 -125044 -9317.68 -21988
28 270 874 -39098.1 14901.2 44229.6
29 280 873 193881 16720.9 76310.2
30 290 872 36229.6 20286.6 49548.5
31 300 871 49533.9 -21428.2 -39039.3
32 310 870 11333.1 -8961.86 -4583.83
33 320 869 -143412 -3615.28 -4328.86
34 330 868 -122348 595.549 -45097.4
35 340 867 30430.7 26449 94850
36 350 866 43734.6 -44907.6 59289.7
37 360 865 62472.2 24721 -22686.9
38 370 864 145601 20321 -9359.81
39 380 863 72911.7 -55678.6 -39408.9
40 390 862 -23005.7 48236 -17322.7
41 400 861 -9991.47 70779.8 2914.53
42 410 860 -37643.7 -34300.1 44327.8
43 420 859 2913.26 -6917.79 73696.2
44 430 858 62955.5 69489.2 17150.2
45 440 857 19663.2 -3636.7 -7033.44
46 450 856 -23124.6 -50362.4 -9307.66
47 460 855 -46910.7 80300.3 -16605
48 470 854 -13096.8 50127.7 16979.2
49 480 853 -27551.3 -89123.3 37402.5
50 490 852 -46118.1 51844.8 18391.3
51 500 851 -35046.6 55137.4 9605.21
52 510 850 22541 -29153.8 35239.7
53 520 849 -14206.4 70054.1 -19705.9
54 530 848 -41070.1 65114.1 -9650.33
55 540 847 -2272.63 -10019.3 46689.8
56 550 846 27023.9 11569.9 12053.9
57 560 845 29328 45503.6 23330.4
58 570 844 17268.8 -1995 27773.6
59 580 843 81672.4 3884.78 -8424.33
60 590 842 -1269.07 42423 2048.41
61 600 841 23955.1 -41478.8 25994.3
62 610 840 -13110.6 -10783.8 18319.3
63 620 839 4385.93 -277.92 19130.4
64 630 838 -26142.6 -30957.2 50742.9
65 640 837 37420 21829.5 21774.6
66 650 836 74632.3 60264.3 -1822.47
67 660 835 2567.07 -8562.86 16590.9
68 670 834 -34520.7 -48685.9 -2117.26
69 680 833 -35890.4 13708.1 678.782
70 690 832 -9047.92 -69959.9 21350.3
71 700 831 92541.8 -63258.1 5913.86
72 710 830 66310.1 45678 6761.63
73 720 829 59251.3 -39656.1 7038.82
74 730 828 107189 -44228.9 16345.8
75 740 827 -54926.3 15421.6 12107.3
76 750 826 10037.9 -43235.6 2050.66
77 760 825 -17188.9 -52412.9 35732.7
78 770 824 -39650.9 5509.8 29748.9
79 780 823 -18628.4 15930.7 4811.21
80 790 822 -8721.7 -39757 496.56
81 800 821 12227.2 -23699.6 2774.19
82 810 820 -38091.5 13148.9 1362.69
83 820 819 -38875 -69132.2 -11.8972
84 830 818 -46423.9 -16541.6 7558.45
85 840 817 -72779 8074.38 23400.8
86 850 816 47477.9 -19770.6 7917.18
87 860 815 32549.8 -25955.8 -9012.57
88 870 814 -86117 -20147.8 -22590.6
89 880 813 -26436.4 -37807.3 5163.57
90 890 812 397.797 -35571.2 -7907.62
91 900 811 -96289.8 13507.4 -26778.8
92 910 810 42552.4 19233.2 24724.2
93 920 809 44362.8 13145.5 -13594.5
94 930 808 18232.1 -15047.9 6070.61
95 940 807 -24661.5 -49721.4 40671.4
96 950 806 -99250.8 -26786.7 19732.8
97 960 805 -94362 -29601.5 13977.4
98 970 804 -8762.12 17620.6 -2670.8
99 980 803 92819.6 48262.2 21103.2
100 990 802 46918 19515.9 15923.1
10000 100
1 0 1001 3.24923e+06 962047 614616
2 10 1000 129603 158274 75166.5
3 20 999 -44905.7 -14830.6 -59655.1
4 30 998 52858.8 157071 103830
5 40 997 -108523 -77776.9 -121650
6 50 996 -82489.1 -82243.7 -67905.1
7 60 995 164458 185125 107725
8 70 994 229889 222228 176382
9 80 993 8665.67 15445.6 35590.8
10 90 992 3290.52 12775.1 -10024.2
11 100 991 9509.65 -8803.08 -1653.35
12 110 990 -82440.3 -130876 -103600
13 120 989 6073.71 -774.566 -3662.84
14 130 988 120581 134180 101589
15 140 987 97059.8 87307.5 86470.9
16 150 986 147667 45707.2 73645.1
17 160 985 35948.8 -15439.3 -3518.51
18 170 984 -107385 -97741.5 -22990.5
19 180 983 -46773.8 -99341.6 -29894.5
20 190 982 9715.84 25351.6 22429.5
21 200 981 -51394.3 -15543.1 22023.4
22 210 980 118146 18038 110371
23 220 979 207437 55845.3 99344.4
24 230 978 -41206.9 -94336.8 -71883.5
25 240 977 -74560 -79679 -10465.3
26 250 976 9190.22 4262.55 -17116.6
27 260 975 -107658 3150.38 -28739.6
28 270 974 -33717.6 19038.9 37751.7
29 280 973 177776 32387.3 80674
30 290 972 41057 10373 47428
31 300 971 44985.8 -35124.2 -44214
32 310 970 10087.4 -9227.33 8889.12
33 320 969 -118170 5710.33 6289.71
34 330 968 -110955 622.853 -48467.7
35 340 967 22495.4 34942 86662.6
36 350 966 46616.1 -44393.9 64351.3
37 360 965 51656.1 8396.38 -9177.73
38 370 964 134607 11664.4 -10976.2
39 380 963 74489.7 -48788.1 -35185.7
40 390 962 -25950.1 55048.1 711.616
41 400 961 -9613.27 80194.8 -3855.74
42 410 960 -35371.9 -20215.4 28392.6
43 420 959 5682.49 -14780.9 79396.4
44 430 958 60378.7 57922.4 18885
45 440 957 17075.8 -10020.5 -17071.6
46 450 956 -7655.39 -51583.9 -5454.33
47 460 955 -44132.4 71641.5 1884.65
48 470 954 -17053.3 68615.3 19053.4
49 480 953 -18882.8 -79418.1 19508.7
50 490 952 -45952.1 38177 22639.3
51 500 951 -26131.4 42675.3 16924.4
52 510 950 28637.1 -46400.4 16163.1
53 520 949 -6513.32 42250.7 -15312.5
54 530 948 -33898.3 55317.8 3735.63
55 540 947 -6264.69 5162.86 39227.1
56 550 946 32364.6 12725.2 174.341
57 560 945 27061.2 46439.9 13791
58 570 944 10816.8 -3632.83 25297.3
59 580 943 76965.9 -13977.3 -22376.9
60 590 942 -3634.59 31287.1 2630.38
61 600 941 19330.8 -34549.1 38905.7
62 610 940 -10553.9 -3852.14 6916.13
63 620 939 5502.07 21740.3 5215.42
64 630 938 -14769 -21024.8 45466.1
65 640 937 36349.7 12917.4 15927.1
66 650 936 67591.9 45149.5 -5465.87
67 660 935 6581.85 -16056.3 23780.2
68 670 934 -31413.8 -56190.7 7555.17
69 680 933 -30542 25321.9 -6605.78
70 690 932 -2145.59 -36415.4 5376.34
71 700 931 85128.5 -52068.1 2155.77
72 710 930 54013.1 35128.8 1928.98
73 720 929 49269 -55542.6 -2688.92
74 730 928 95091.2 -59710.2 18735.7
75 740 927 -46157.3 -3249.98 20982.7
76 750 926 9651.08 -29773.8 -6849.61
77 760 925 -10176.2 -21308 24672.7
78 770 924 -24352.3 16016.5 20030.6
79 780 923 -13138.1 14544.2 -2586.77
80 790 922 -10240.2 -38681.3 -4476.2
81 800 921 15854.9 -36060.4 -3400.07
82 810 920 -30916.3 12041.6 11069.5
83 820 919 -35398.4 -51004.2 -5846.37
84 830 918 -41142.7 447.479 -2618.83
85 840 917 -68468.6 28139.5 19028.9
86 850 916 42960.9 -31801.7 -8109.66
87 860 915 27328.3 -29883.6 -13811.1
88 870 914 -72554.9 -15318 -16398.1
89 880 913 -20942.5 -42191.6 4503.5
90 890 912 -1619.52 -31568.7 -10018.4
91 900 911 -81877.2 34424.7 -32393.4
92 910 910 34541 23996.4 17764
93 920 909 36384.1 -5789.37 -22334.7
94 930 908 23416.8 -11280.7 1637.24
95 940 907 -23583.2 -49379.7 43220.6
96 950 906 -90803.3 -41471.5 15027.3
97 960 905 -82516 -16009.5 11445.9
98 970 904 -8729.31 19469.2 -8286.99
99 980 903 83487.3 40938.4 6158.88
100 990 902 44334 23994.1 -4105.01
11000 100
1 0 1101 3.00041e+06 919923 603265
2 10 1100 133828 158051 75290.7
3 20 1099 -35734.7 -14986 -59485.6
4 30 1098 61075.3 137587 103250
5 40 1097 -100176 -92523.4 -113935
6 50 1096 -73054.5 -81506.3 -65232.9
7 60 1095 162256 179272 104323
8 70 1094 219255 214139 172650
9 80 1093 13103.5 28099.1 32414.8
10 90 1092 1960.3 15484.2 -14548.3
11 100 1091 5268.92 -19475.6 -2434.2
12 110 1090 -83112.8 -135620 -104120
13 120 1089 -765.511 -12680.4 -6290.82
14 130 1088 113166 122673 102988
15 140 1087 92768.7 90263.7 79305.9
16 150 1086 137479 52467.4 66875.7
17 160 1085 35107.4 -4206.07 -10149.8
18 170 1084 -97180.7 -86213 -30017.2
19 180 1083 -42157 -99272.2 -25255.5
20 190 1082 10673.7 17141.2 18762.4
21 200 1081 -41528.2 -14631 22180.9
22 210 1080 115537 21943.7 107026
23 220 1079 196341 60994.1 88033.3
24 230 1078 -35185.7 -79758.1 -80436.3
25 240 1077 -65791.4 -74014 -21696.7
26 250 1076 13827.1 -1131.46 -12703.2
27 260 1075 -90996 34.3928 -27144.5
28 270 1074 -22065.2 15173.7 29621.1
29 280 1073 166684 33588.9 81529.1
30 290 1072 42178.5 13224.9 38214.8
31 300 1071 46463.2 -32573.4 -56619.6
32 310 1070 10461.6 -6312.71 11566.5
33 320 1069 -96803.7 -1107.4 10924.2
34 330 1068 -83825.5 -1957.34 -48842.7
35 340 1067 25281.2 38712.2 84915.2
36 350 1066 50568.4 -41802.3 69229.3
37 360 1065 58405.3 5044.67 -17701
38 370 1064 122513 10463.5 -18431.3
39 380 1063 67507.5 -53254.3 -27270.9
40 390 1062 -16007.9 47722.2 3149.98
41 400 1061 -953.063 76772 1064.34
42 410 1060 -32497 -11156.8 28097
43 420 1059 9421.97 -4763.29 74853.6
44 430 1058 58937.1 56871.7 15580.6
45 440 1057 8809.99 -12279.9 -21643.8
46 450 1056 -5638.79 -56314.9 -4647.36
47 460 1055 -28238.4 57510.9 7565.44
48 470 1054 -10521.8 62188.5 23832.5
49 480 1053 -15224.3 -69777.2 17817.6
50 490 1052 -36229.2 36171.9 19218.5
51 500 1051 -17009.5 39698.7 15604.5
52 510 1050 27805.6 -50272.8 10003.1
53 520 1049 577.047 26065.6 -14976.2
54 530 1048 -21616 46669.2 12164.8
55 540 1047 1095.6 8799.09 32443.8
56 550 1046 36982.6 18479.4 -2025.4
57 560 1045 19982.9 53083.9 17856
58 570 1044 3163.41 -4480.2 19628
59 580 1043 72086.4 -24750.1 -26749.6
60 590 1042 -3293.55 21114.8 4200.72
61 600 1041 24999.1 -33917.1 43751.8
62 610 1040 -58.5604 -3813.14 1414.99
63 620 1039 6111.81 29867 -330.066
64 630 1038 -12803.8 -5746.6 47597.1
65 640 1037 31745.5 5154.86 10046.7
66 650 1036 64590.2 31207.3 -13664.4
67 660 1035 9848.21 -22431 25475.6
68 670 1034 -23700.9 -64012.2 7967.16
69 680 1033 -16000.1 23392.8 -7618.69
70 690 1032 -752.943 -21733.5 67.6075
71 700 1031 75336.4 -44335.1 -3365.01
72 710 1030 58156 37315.2 7845.19
73 720 1029 52764.8 -51862.1 -1417.84
74 730 1028 92082.4 -66669.9 15335
75 740 1027 -34718.6 -10325.3 26643.4
76 750 1026 9771.22 -29068.7 -5154.22
77 760 1025 -13342.8 -16626.2 12983.1
78 770 1024 -20274.5 23697.9 20726.8
79 780 1023 -1658.22 19179.7 6717.36
80 790 1022 4639.16 -41135.2 -3366.98
81 800 1021 25579.8 -37544.2 -8044.43
82 810 1020 -24879.2 -1231.81 17944.9
83 820 1019 -28582.2 -57633.7 -5584.85
84 830 1018 -34493.2 1709.18 -22731.6
85 840 1017 -62005.1 30995.4 19119.3
86 850 1016 48997.2 -19603.1 984.296
87 860 1015 36891.9 -24870.5 -16288.4
88 870 1014 -58933.5 -16560.3 -11795.7
89 880 1013 -12598.5 -43227.2 8631.6
90 890 1012 -8104.97 -41863.8 -12634.8
91 900 1011 -76479.8 30454.6 -32064.7
92 910 1010 37176.2 25980.7 19392.8
93 920 1009 38100.4 -793.975 -16147.9
94 930 1008 32390 4895.71 5281.69
95 940 1007 -17853.7 -43706.4 44729
96 950 1006 -77310.9 -47884.3 11012.4
97 960 1005 -71101.2 -23433.5 8264.5
98 970 1004 -9802.4 18997.1 -5125.35
99 980 1003 86916.4 39626.4 4661.84
100 990 1002 42265.7 35765.3 -86.5671
12000 100
1 0 1201 2.81735e+06 923316 603568
2 10 1200 146630 173747 70023.2
3 20 1199 -35747.3 -20397.1 -62630.9
4 30 1198 47503.1 100146 102061
5 40 1197 -112127 -117861 -114002
6 50 1196 -70998 -73332.8 -60290.9
7 60 1195 165315 193575 102079
8 70 1194 228454 236508 162619
9 80 1193 26408.8 42640.7 34631.2
10 90 1192 -708.815 -6414.94 -15460.3
11 100 1191 -11099.2 -54062.9 -5232.25
12 110 1190 -91223.7 -155248 -97258.7
13 120 1189 2661.36 -5788.88 -3490.4
14 130 1188 120360 142353 104033
15 140 1187 105337 117411 72728.3
16 150 1186 137868 57805 54943.6
17 160 1185 27850.7 -27459.5 -9694.09
18 170 1184 -104125 -107651 -23173.5
19 180 1183 -53927.8 -110781 -18920.4
20 190 1182 10658.4 30430.4 21331.7
21 200 1181 -23567.6 13413.1 17663.9
22 210 1180 126949 44595.4 107004
23 220 1179 201736 65704.6 80756.7
24 230 1178 -29589.1 -103930 -84770.6
25 240 1177 -74271.3 -102825 -19362.6
26 250 1176 1662.67 -15516.1 -11443.3
27 260 1175 -85974.1 10817.4 -19164.5
28 270 1174 -11266 41560 24911.3
29 280 1173 177359 47934.8 72240.5
30 290 1172 55581 10024.9 39463.5
31 300 1171 43657.5 -58186.4 -54948
32 310 1170 2613.69 -34124.4 7026.69
33 320 1169 -96486 -13164.7 6180.72
34 330 1168 -70708 10628.4 -49686.1
35 340 1167 33341 67184.8 86407.2
36 350 1166 57142.6 -27403.9 57717.2
37 360 1165 61696.5 -1619.67 -21618.1
38 370 1164 103147 -16316.1 -13838.3
39 380 1163 46727.3 -81187.5 -33886.7
40 390 1162 -23367.5 41782.9 4171.09
41 400 1161 -211.817 86984 3314.23
42 410 1160 -21150.9 14262.7 17142.7
43 420 1159 22546.8 9124.27 65676
44 430 1158 63762.7 41252.9 16893
45 440 1157 5340.86 -36351.9 -26198
46 450 1156 -12962.6 -79098.2 -13263.3
47 460 1155 -30785.5 52509.4 14163.8
48 470 1154 -7614.83 81894.5 33325.5
49 480 1153 -1235.91 -36075.8 10113.6
50 490 1152 -18674.7 47677.8 14291.2
51 500 1151 -2450.7 24623.6 12191.3
52 510 1150 32079 -70703.6 6684.12
53 520 1149 -5193.6 9157.65 -11099.3
54 530 1148 -26779.1 48009.2 15299.9
55 540 1147 1873.9 34410.1 35583.3
56 550 1146 47918.2 46104 1711
57 560 1145 31423.3 51236.6 16261.6
58 570 1144 7526.75 -27997.7 7634.86
59 580 1143 71911.8 -50329.7 -27050.4
60 590 1142 -7471.39 267.334 13449.2
61 600 1141 15177.6 -29359 48645
62 610 1140 10851.1 20783.9 6101.32
63 620 1139 28217.2 44902.5 2030.56
64 630 1138 5261.85 -12596.6 34409.6
65 640 1137 38916.9 -17525 7511.55
66 650 1136 64471.7 10543.3 -1832.11
67 660 1135 4320.18 -30116.2 24802
68 670 1134 -34054.9 -51252.3 11029.2
69 680 1133 -9177.2 47514.2 12138.7
70 690 1132 8893.54 -6808.09 358.843
71 700 1131 71701.6 -44168.8 -11905.8
72 710 1130 63241.7 26536.9 13504.4
73 720 1129 49958 -65309.8 5274.65
74 730 1128 68791.5 -63957.7 18271.1
75 740 1127 -40429.5 2906.89 28207.9
76 750 1126 13815.2 -15848.5 -3825.78
77 760 1125 -7103.6 -2586.03 9449.91
78 770 1124 -5701.23 22243.6 16763.1
79 780 1123 14964.7 1777.96 -2019.94
80 790 1122 12253.1 -49716.6 -8715.32
81 800 1121 20078.5 -41397.7 -4831.14
82 810 1120 -28299.9 -170.452 22193
83 820 1119 -25751.9 -44787.7 -8214.71
84 830 1118 -19033.4 9604.82 -23784.7
85 840 1117 -32175.5 29654.6 14599.1
86 850 1116 62221.7 -24790.7 -7116.25
87 860 1115 33535.1 -29209 -11960.2
88 870 1114 -66587.9 -19376.1 -6902.22
89 880 1113 -25902.7 -36334.4 6283.81
90 890 1112 -21250.5 -32423.3 -7688.56
91 900 1111 -61987.1 32216.7 -27058.9
92 910 1110 58645.4 31963.6 7236.48
93 920 1109 46090.2 1615.33 -23383.1
94 930 1108 36218.6 6158.92 8825.35
95 940 1107 -19923.9 -37703.1 49926.6
96 950 1106 -85816 -45099.3 9548.75
97 960 1105 -64235.3 -21517.4 3810.26
98 970 1104 4192.43 16530.4 -7063.2
99 980 1103 99280.3 38973.6 -320.709
100 990 1102 56235.2 36043.9 -3985.87
13000 100
1 0 1301 2.64387e+06 891742 594481
2 10 1300 144512 167398 70664.6
3 20 1299 -38894.9 -20769.6 -59937.4
4 30 1298 40876.2 98902.3 103220
5 40 1297 -115900 -118896 -105751
6 50 1296 -69397.5 -72202.8 -59519.1
7 60 1295 164911 183190 102174
8 70 1294 230416 225329 160896
9 80 1293 32937.4 45521.4 38680.5
